date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:15:32	3456/3456	---M--	200	added ('OK')	image/jpeg	etag:%2253138157%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/0/25/02579a1a-4cb5-5ed1-974d-3ed493e19640/51363252d973b.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51363252D973B_PREVIEW_200.JPG	(from )
19:15:35	45799/45799	---M--	200	added ('OK')	image/png	etag:%221800102669%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/8/5f/85f828c7-b5ee-5736-bc3d-eea9fbca8145/513621f3e5580.preview-200.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/513621F3E5580_PREVIEW_200.PNG	(from )
19:15:36	6602/6602	---M--	200	added ('OK')	image/jpeg	etag:%2258443373%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/6/c1/6c11fe8b-7243-50e3-885e-d2df51549bc6/514770de247d3.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/514770DE247D3_PREVIEW_200.JPG	(from )
19:15:38	6945/6945	---M--	200	added ('OK')	image/jpeg	etag:%2258480269%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/8/08/808c0a80-1f7c-5fd6-a046-085d04613a18/51364b2566284.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51364B2566284_PREVIEW_200.JPG	(from )
19:15:38	32670/32670	---M--	200	added ('OK')	image/png	etag:%221698421293%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/a/3e/a3ee30f0-8cf6-5a57-ab36-4534e83d1b96/51363f7b04490.preview-200.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51363F7B04490_PREVIEW_200.PNG	(from )
19:15:38	3609/3609	---M--	200	added ('OK')	image/jpeg	etag:%2253200653%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/1/38/13875161-7eaa-56c1-ab6d-5a48d1812785/51377fd8ed789.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51377FD8ED789_PREVIEW_200.JPG	(from )
19:15:39	5279/5279	---M--	200	added ('OK')	image/gif	etag:%2255171853%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/9/d3/9d3aaa2c-8d24-5cf0-b3d9-85a65a057cab/514772bcd88c9.preview-200.gif	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/514772BCD88C9_PREVIEW_200.GIF	(from )
19:15:40	6945/6945	---M--	200	added ('OK')	image/jpeg	etag:%2258480269%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/e/4d/e4d29b56-cfc8-5322-b770-bcc6f5fa198a/51364afb258f8.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51364AFB258F8_PREVIEW_200.JPG	(from )
19:15:42	10736/10736	---M--	200	added ('OK')	image/jpeg	etag:%221629178605%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/1/f5/1f5668dc-14f3-5907-a2e0-27051edf522a/5147844e59dac.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/5147844E59DAC_PREVIEW_200.JPG	(from )
19:15:42	102773/102773	---M--	200	added ('OK')	image/png	etag:%22591092289%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/9/1e/91e1b741-e908-5ed9-8db5-b803d98223e5/5147790f154b8.preview-200.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/5147790F154B8_PREVIEW_200.PNG	(from )
19:15:42	105079/105079	---M--	200	added ('OK')	image/png	etag:%22591977217%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/5/be/5bed74d3-d50d-593f-b180-02523a3868e5/51477df73f36b.preview-200.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51477DF73F36B_PREVIEW_200.PNG	(from )
19:15:44	3515/3515	---M--	200	added ('OK')	image/jpeg	etag:%2253101197%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/2/fc/2fceed42-ed9d-5429-b5c7-14c962ecbe65/51477641c699e.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51477641C699E_PREVIEW_200.JPG	(from )
19:15:45	73538/73538	---M--	200	added ('OK')	image/png	etag:%221831488301%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/c/b8/cb8f85ee-3a62-5f1f-9465-5bd5211785a3/51376fb9d7849.preview-200.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51376FB9D7849_PREVIEW_200.PNG	(from )
19:15:46	9104/9104	---M--	200	added ('OK')	image/jpeg	etag:%2259262637%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/1/47/147ca38e-252a-54bf-ba2a-e45c1e85dd7f/51362c5d3ea66.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51362C5D3EA66_PREVIEW_200.JPG	(from )
19:15:46	7975/7975	---M--	200	added ('OK')	image/jpeg	etag:%2257432717%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/d/df/ddf4bc72-69d0-5411-8150-adaeba209365/513a3f279aa93.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/513A3F279AA93_PREVIEW_200.JPG	(from )
19:15:52	46966/46966	---M--	200	added ('OK')	image/png	etag:%221803312877%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/0/ff/0ff4d982-6215-5148-bce5-6d0a88170291/513a26b6683df.preview-200.png	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/513A26B6683DF_PREVIEW_200.PNG	(from )
19:15:53	6648/6648	---M--	200	added ('OK')	image/jpeg	etag:%2258447661%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/5/72/572c6786-ba83-5b16-b7f5-888fbc982680/51361bfcb893e.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/51361BFCB893E_PREVIEW_200.JPG	(from )
19:15:55	6601/6601	---M--	200	added ('OK')	image/jpeg	etag:%2258443277%22	http://bloximages.newyork1.vip.townnews.com/hngnews.com/content/tncms/assets/v3/business/c/2a/c2a55343-1862-505b-bd30-e1c24e9a6575/513619445adb5.preview-200.jpg	L:/Clients/Myriad%20Communications/website%202007/flash%20design/news_stories/sun_prairie_star/sun_prairie_star_article/513619445ADB5_PREVIEW_200.JPG	(from )
